key,filename,total_dur,silence_count,silence_index,silence_start,silence_end,silence_dur
g0001,g0001.mp3,7.262,4,0,0.0,1.014558,1.014558
g0001,g0001.mp3,7.262,4,1,2.000522,2.299546,0.299025
g0001,g0001.mp3,7.262,4,2,3.438027,4.074036,0.636009
g0001,g0001.mp3,7.262,4,3,4.608458,5.687415,1.078957
g0002,g0002.mp3,13.897125,4,0,0.0,4.214966,4.214966
g0002,g0002.mp3,13.897125,4,1,5.040454,5.163129,0.122676
g0002,g0002.mp3,13.897125,4,2,6.223129,7.531723,1.308594
g0002,g0002.mp3,13.897125,4,3,8.49424,9.972472,1.478231
g0003,g0003.mp3,7.784375,4,0,0.0,1.069093,1.069093
g0003,g0003.mp3,7.784375,4,1,1.95585,2.081156,0.125306
g0003,g0003.mp3,7.784375,4,2,3.221383,3.645828,0.424444
g0003,g0003.mp3,7.784375,4,3,4.65322,5.780635,1.127415
g0004,g0004.mp3,13.374625,3,0,0.0,3.634467,3.634467
g0004,g0004.mp3,13.374625,3,1,5.548367,7.08619,1.537823
g0004,g0004.mp3,13.374625,3,2,8.04805,9.392426,1.344376
g0005,g0005.mp3,6.58275,3,0,0.0,1.129184,1.129184
g0005,g0005.mp3,6.58275,3,1,2.773787,3.405306,0.631519
g0005,g0005.mp3,6.58275,3,2,3.898458,4.984535,1.086077
g0006,g0006.mp3,5.632375,3,0,0.0,1.027234,1.027234
g0006,g0006.mp3,5.632375,3,1,2.929705,3.437052,0.507347
g0006,g0006.mp3,5.632375,3,2,3.968118,4.968118,1.0
g0007,g0007.mp3,5.736875,3,0,0.0,1.02737,1.02737
g0007,g0007.mp3,5.736875,3,1,2.774399,3.286145,0.511746
g0007,g0007.mp3,5.736875,3,2,3.950703,4.950703,1.0
g0008,g0008.mp3,6.45225,3,0,0.0,1.027256,1.027256
g0008,g0008.mp3,6.45225,3,1,3.022494,3.532063,0.509569
g0008,g0008.mp3,6.45225,3,2,4.412857,5.412902,1.000045
g0009,g0009.mp3,6.191,3,0,0.0,1.027234,1.027234
g0009,g0009.mp3,6.191,3,1,2.859637,3.368095,0.508458
g0009,g0009.mp3,6.191,3,2,4.203764,5.204535,1.000771
g0010,g0010.mp3,6.13875,3,0,0.0,1.027256,1.027256
g0010,g0010.mp3,6.13875,3,1,2.97034,3.47644,0.5061
g0010,g0010.mp3,6.13875,3,2,4.262721,5.262744,1.000023
g0011,g0011.mp3,6.03425,3,0,0.0,1.027302,1.027302
g0011,g0011.mp3,6.03425,3,1,2.775873,3.287619,0.511746
g0011,g0011.mp3,6.03425,3,2,4.110113,5.11034,1.000227
g0012,g0012.mp3,6.24325,3,0,0.0,1.027234,1.027234
g0012,g0012.mp3,6.24325,3,1,2.861497,3.363016,0.501519
g0012,g0012.mp3,6.24325,3,2,4.19737,5.198186,1.000816
g0013,g0013.mp3,6.0865,3,0,0.0,1.027211,1.027211
g0013,g0013.mp3,6.0865,3,1,2.867755,3.372109,0.504354
g0013,g0013.mp3,6.0865,3,2,4.18771,5.18771,1.0
g0014,g0014.mp3,7.549375,3,0,0.0,1.027234,1.027234
g0014,g0014.mp3,7.549375,3,1,3.226961,3.740385,0.513424
g0014,g0014.mp3,7.549375,3,2,5.054875,6.055215,1.00034
g0015,g0015.mp3,7.262,3,0,0.0,1.027302,1.027302
g0015,g0015.mp3,7.262,3,1,3.186576,3.705624,0.519048
g0015,g0015.mp3,7.262,3,2,4.953515,5.953515,1.0
g0016,g0016.mp3,7.235875,3,0,0.0,1.027256,1.027256
g0016,g0016.mp3,7.235875,3,1,3.322653,3.822313,0.49966
g0016,g0016.mp3,7.235875,3,2,4.98576,5.986145,1.000385
g0017,g0017.mp3,7.52325,3,0,0.0,1.027234,1.027234
g0017,g0017.mp3,7.52325,3,1,3.481179,3.986236,0.505057
g0017,g0017.mp3,7.52325,3,2,5.173333,6.173333,1.0
g0018,g0018.mp3,6.530625,3,0,0.0,1.027234,1.027234
g0018,g0018.mp3,6.530625,3,1,3.177755,3.684875,0.50712
g0018,g0018.mp3,6.530625,3,2,4.603832,5.604785,1.000952
g0019,g0019.mp3,10.770438,4,0,0.0,2.064762,2.064762
g0019,g0019.mp3,10.770438,4,1,3.385125,3.524853,0.139728
g0019,g0019.mp3,10.770438,4,2,4.647324,5.779138,1.131814
g0019,g0019.mp3,10.770438,4,3,6.685556,8.438503,1.752948
g0020,g0020.mp3,6.7135,3,0,0.0,1.027256,1.027256
g0020,g0020.mp3,6.7135,3,1,2.883265,3.382517,0.499252
g0020,g0020.mp3,6.7135,3,2,4.475238,5.475465,1.000227
g0021,g0021.mp3,6.635125,3,0,0.0,1.027347,1.027347
g0021,g0021.mp3,6.635125,3,1,3.083333,3.595964,0.51263
g0021,g0021.mp3,6.635125,3,2,4.574512,5.575986,1.001474
g0022,g0022.mp3,5.720875,3,0,0.0,1.0278,1.0278
g0022,g0022.mp3,5.720875,3,1,2.765805,3.273764,0.507959
g0022,g0022.mp3,5.720875,3,2,3.925442,4.925442,1.0
g0023,g0023.mp3,6.530625,3,0,0.0,1.027642,1.027642
g0023,g0023.mp3,6.530625,3,1,3.135782,3.648163,0.512381
g0023,g0023.mp3,6.530625,3,2,4.540385,5.540658,1.000272
g0024,g0024.mp3,7.10525,3,0,0.0,1.027234,1.027234
g0024,g0024.mp3,7.10525,3,1,2.986304,3.485805,0.499501
g0024,g0024.mp3,7.10525,3,2,4.729342,5.729478,1.000136
g0025,g0025.mp3,6.24325,3,0,0.0,1.027664,1.027664
g0025,g0025.mp3,6.24325,3,1,3.050227,3.550884,0.500658
g0025,g0025.mp3,6.24325,3,2,4.372358,5.372426,1.000068
g0026,g0026.mp3,5.851375,3,0,0.0,1.027687,1.027687
g0026,g0026.mp3,5.851375,3,1,2.942812,3.448005,0.505193
g0026,g0026.mp3,5.851375,3,2,4.047347,5.048798,1.001451
g0027,g0027.mp3,6.530625,3,0,0.0,1.025737,1.025737
g0027,g0027.mp3,6.530625,3,1,2.861519,3.365261,0.503741
g0027,g0027.mp3,6.530625,3,2,4.32737,5.327392,1.000023
g0028,g0028.mp3,5.459625,3,0,0.0,1.027642,1.027642
g0028,g0028.mp3,5.459625,3,1,2.590023,3.090907,0.500884
g0028,g0028.mp3,5.459625,3,2,3.681134,4.681519,1.000385
g0029,g0029.mp3,6.5045,3,0,0.0,1.027392,1.027392
g0029,g0029.mp3,6.5045,3,1,3.100363,3.600476,0.500113
g0029,g0029.mp3,6.5045,3,2,4.495442,5.495624,1.000181
g0030,g0030.mp3,6.2955,3,0,0.0,1.070522,1.070522
g0030,g0030.mp3,6.2955,3,1,2.878594,3.419524,0.54093
g0030,g0030.mp3,6.2955,3,2,4.194467,5.403673,1.209206
g0031,g0031.mp3,6.5045,3,0,0.0,1.027687,1.027687
g0031,g0031.mp3,6.5045,3,1,3.179229,3.678617,0.499388
g0031,g0031.mp3,6.5045,3,2,4.52576,5.527483,1.001723
g0032,g0032.mp3,6.791875,3,0,0.0,1.027256,1.027256
g0032,g0032.mp3,6.791875,3,1,3.243175,3.758594,0.51542
g0032,g0032.mp3,6.791875,3,2,4.653741,5.654399,1.000658
g0033,g0033.mp3,5.851375,3,0,0.0,1.027619,1.027619
g0033,g0033.mp3,5.851375,3,1,3.151519,3.651088,0.499569
g0033,g0033.mp3,5.851375,3,2,4.239161,5.240567,1.001406
g0034,g0034.mp3,6.373875,3,0,0.0,1.027528,1.027528
g0034,g0034.mp3,6.373875,3,1,3.22576,3.72551,0.499751
g0034,g0034.mp3,6.373875,3,2,4.464308,5.466961,1.002653
g0035,g0035.mp3,8.280875,3,0,0.0,1.027392,1.027392
g0035,g0035.mp3,8.280875,3,1,3.391202,3.89068,0.499478
g0035,g0035.mp3,8.280875,3,2,5.528753,6.528912,1.000159
g0036,g0036.mp3,6.9225,3,0,0.0,1.029342,1.029342
g0036,g0036.mp3,6.9225,3,1,3.335147,3.842812,0.507664
g0036,g0036.mp3,6.9225,3,2,4.766939,5.767052,1.000113
g0037,g0037.mp3,6.687375,3,0,0.0,1.027574,1.027574
g0037,g0037.mp3,6.687375,3,1,3.405737,3.905011,0.499274
g0037,g0037.mp3,6.687375,3,2,4.73712,5.738141,1.00102
g0038,g0038.mp3,6.7135,3,0,0.0,1.027234,1.027234
g0038,g0038.mp3,6.7135,3,1,2.910703,3.410113,0.49941
g0038,g0038.mp3,6.7135,3,2,4.492313,5.492721,1.000408
g0039,g0039.mp3,6.609,3,0,0.0,1.025351,1.025351
g0039,g0039.mp3,6.609,3,1,3.240272,3.748299,0.508027
g0039,g0039.mp3,6.609,3,2,4.561678,5.562381,1.000703
g0040,g0040.mp3,6.13875,3,0,0.0,1.027438,1.027438
g0040,g0040.mp3,6.13875,3,1,2.899252,3.398594,0.499342
g0040,g0040.mp3,6.13875,3,2,4.226735,5.227166,1.000431
g0041,g0041.mp3,7.288125,3,0,0.0,1.027324,1.027324
g0041,g0041.mp3,7.288125,3,1,3.567574,4.068413,0.500839
g0041,g0041.mp3,7.288125,3,2,5.041247,6.041451,1.000204
g0042,g0042.mp3,6.9225,3,0,0.0,1.027234,1.027234
g0042,g0042.mp3,6.9225,3,1,3.230113,3.73381,0.503696
g0042,g0042.mp3,6.9225,3,2,4.723424,5.723946,1.000522
g0043,g0043.mp3,6.582875,3,0,0.0,1.027392,1.027392
g0043,g0043.mp3,6.582875,3,1,3.356893,3.862902,0.506009
g0043,g0043.mp3,6.582875,3,2,4.661973,5.663605,1.001633
g0044,g0044.mp3,6.7135,3,0,0.0,1.02737,1.02737
g0044,g0044.mp3,6.7135,3,1,3.115465,3.62059,0.505125
g0044,g0044.mp3,6.7135,3,2,4.606848,5.607392,1.000544
g0045,g0045.mp3,6.7135,3,0,0.0,1.0278,1.0278
g0045,g0045.mp3,6.7135,3,1,3.436168,3.93746,0.501293
g0045,g0045.mp3,6.7135,3,2,4.735873,5.736531,1.000658
g0046,g0046.mp3,6.87025,3,0,0.0,1.027256,1.027256
g0046,g0046.mp3,6.87025,3,1,3.333991,3.833923,0.499932
g0046,g0046.mp3,6.87025,3,2,4.804785,5.808254,1.003469
g0047,g0047.mp3,6.582875,3,0,0.0,1.027982,1.027982
g0047,g0047.mp3,6.582875,3,1,3.381247,3.881746,0.500499
g0047,g0047.mp3,6.582875,3,2,4.621859,5.621859,1.0
g0048,g0048.mp3,6.4,3,0,0.0,1.027256,1.027256
g0048,g0048.mp3,6.4,3,1,2.965986,3.46585,0.499864
g0048,g0048.mp3,6.4,3,2,4.368435,5.37458,1.006145
g0049,g0049.mp3,7.10525,3,0,0.0,1.027438,1.027438
g0049,g0049.mp3,7.10525,3,1,3.376689,3.890522,0.513832
g0049,g0049.mp3,7.10525,3,2,4.919184,5.919433,1.000249
g0050,g0050.mp3,6.0865,3,0,0.0,1.027506,1.027506
g0050,g0050.mp3,6.0865,3,1,2.578299,3.079592,0.501293
g0050,g0050.mp3,6.0865,3,2,4.018141,5.018186,1.000045
g0051,g0051.mp3,6.530625,3,0,0.0,1.027234,1.027234
g0051,g0051.mp3,6.530625,3,1,3.110272,3.615011,0.504739
g0051,g0051.mp3,6.530625,3,2,4.543356,5.546893,1.003537
g0052,g0052.mp3,5.955875,3,0,0.0,1.027234,1.027234
g0052,g0052.mp3,5.955875,3,1,2.859705,3.365215,0.50551
g0052,g0052.mp3,5.955875,3,2,4.103424,5.104376,1.000952
g0053,g0053.mp3,6.13875,3,0,0.0,1.027279,1.027279
g0053,g0053.mp3,6.13875,3,1,2.890522,3.394195,0.503673
g0053,g0053.mp3,6.13875,3,2,4.22551,5.225737,1.000227
g0054,g0054.mp3,6.635125,3,0,0.0,1.028186,1.028186
g0054,g0054.mp3,6.635125,3,1,3.209206,3.725102,0.515896
g0054,g0054.mp3,6.635125,3,2,4.634853,5.634943,1.000091
g0055,g0055.mp3,6.03425,3,0,0.0,1.027279,1.027279
g0055,g0055.mp3,6.03425,3,1,2.775918,3.276689,0.500771
g0055,g0055.mp3,6.03425,3,2,4.081474,5.084127,1.002653
g0056,g0056.mp3,6.24325,3,0,0.0,1.027234,1.027234
g0056,g0056.mp3,6.24325,3,1,2.979025,3.481202,0.502177
g0056,g0056.mp3,6.24325,3,2,4.337075,5.337483,1.000408
g0057,g0057.mp3,6.373875,3,0,0.0,1.027234,1.027234
g0057,g0057.mp3,6.373875,3,1,2.925351,3.432018,0.506667
g0057,g0057.mp3,6.373875,3,2,4.377982,5.378163,1.000181
g0058,g0058.mp3,5.773,3,0,0.0,1.0278,1.0278
g0058,g0058.mp3,5.773,3,1,2.749615,3.251293,0.501678
g0058,g0058.mp3,5.773,3,2,3.920862,4.920952,1.000091
g0059,g0059.mp3,6.66125,3,0,0.0,1.027324,1.027324
g0059,g0059.mp3,6.66125,3,1,3.196667,3.697551,0.500884
g0059,g0059.mp3,6.66125,3,2,4.599501,5.601769,1.002268
g0060,g0060.mp3,6.45225,3,0,0.0,1.027234,1.027234
g0060,g0060.mp3,6.45225,3,1,2.645283,3.150431,0.505147
g0060,g0060.mp3,6.45225,3,2,4.242154,5.243243,1.001088
g0061,g0061.mp3,5.8775,3,0,0.0,1.027211,1.027211
g0061,g0061.mp3,5.8775,3,1,3.172313,3.685918,0.513605
g0061,g0061.mp3,5.8775,3,2,4.210476,5.213696,1.00322
g0062,g0062.mp3,6.818,3,0,0.0,1.027234,1.027234
g0062,g0062.mp3,6.818,3,1,2.960952,3.462426,0.501474
g0062,g0062.mp3,6.818,3,2,4.560907,5.560884,0.999977
g0063,g0063.mp3,6.791875,3,0,0.0,1.027755,1.027755
g0063,g0063.mp3,6.791875,3,1,3.315737,3.828118,0.512381
g0063,g0063.mp3,6.791875,3,2,4.730771,5.732381,1.00161
g0064,g0064.mp3,6.191,3,0,0.0,1.027234,1.027234
g0064,g0064.mp3,6.191,3,1,2.995079,3.503447,0.508367
g0064,g0064.mp3,6.191,3,2,4.286712,5.287007,1.000295
g0065,g0065.mp3,7.3665,3,0,0.0,1.027234,1.027234
g0065,g0065.mp3,7.3665,3,1,3.321542,3.831111,0.509569
g0065,g0065.mp3,7.3665,3,2,4.994785,5.994875,1.000091
g0066,g0066.mp3,6.635125,3,0,0.0,1.027234,1.027234
g0066,g0066.mp3,6.635125,3,1,3.309841,3.819433,0.509592
g0066,g0066.mp3,6.635125,3,2,4.64356,5.643719,1.000159
g0067,g0067.mp3,7.053,3,0,0.0,1.027256,1.027256
g0067,g0067.mp3,7.053,3,1,3.526145,4.035646,0.509501
g0067,g0067.mp3,7.053,3,2,4.964104,5.964535,1.000431
g0068,g0068.mp3,6.426125,3,0,0.0,1.027234,1.027234
g0068,g0068.mp3,6.426125,3,1,3.22263,3.726689,0.504059
g0068,g0068.mp3,6.426125,3,2,4.457823,5.457868,1.000045
g0069,g0069.mp3,6.55675,3,0,0.0,1.027256,1.027256
g0069,g0069.mp3,6.55675,3,1,3.066145,3.566054,0.499909
g0069,g0069.mp3,6.55675,3,2,4.499887,5.500068,1.000181
g0070,g0070.mp3,6.34775,3,0,0.0,1.027415,1.027415
g0070,g0070.mp3,6.34775,3,1,2.878707,3.384354,0.505646
g0070,g0070.mp3,6.34775,3,2,4.302426,5.304104,1.001678
g0071,g0071.mp3,5.851375,3,0,0.0,1.027324,1.027324
g0071,g0071.mp3,5.851375,3,1,3.291066,3.796281,0.505215
g0071,g0071.mp3,5.851375,3,2,4.262834,5.26678,1.003946
g0072,g0072.mp3,6.269375,3,0,0.0,1.027392,1.027392
g0072,g0072.mp3,6.269375,3,1,3.160476,3.661224,0.500748
g0072,g0072.mp3,6.269375,3,2,4.415986,5.417528,1.001542
g0073,g0073.mp3,6.269375,3,0,0.0,1.027234,1.027234
g0073,g0073.mp3,6.269375,3,1,3.147392,3.656893,0.509501
g0073,g0073.mp3,6.269375,3,2,4.359116,5.359206,1.000091
g0074,g0074.mp3,6.478375,3,0,0.0,1.027415,1.027415
g0074,g0074.mp3,6.478375,3,1,3.351791,3.855714,0.503923
g0074,g0074.mp3,6.478375,3,2,4.609932,5.610295,1.000363
g0075,g0075.mp3,7.1575,3,0,0.0,1.027483,1.027483
g0075,g0075.mp3,7.1575,3,1,3.166145,3.669955,0.50381
g0075,g0075.mp3,7.1575,3,2,4.780045,5.780272,1.000227
g0076,g0076.mp3,6.582875,3,0,0.0,1.02737,1.02737
g0076,g0076.mp3,6.582875,3,1,3.581315,4.082086,0.500771
g0076,g0076.mp3,6.582875,3,2,4.759705,5.759796,1.000091
g0077,g0077.mp3,7.131375,3,0,0.0,1.027234,1.027234
g0077,g0077.mp3,7.131375,3,1,3.331723,3.832744,0.50102
g0077,g0077.mp3,7.131375,3,2,4.90195,5.901973,1.000023
g0078,g0078.mp3,5.8775,3,0,0.0,1.02746,1.02746
g0078,g0078.mp3,5.8775,3,1,3.013878,3.517642,0.503764
g0078,g0078.mp3,5.8775,3,2,4.119705,5.119887,1.000181
g0079,g0079.mp3,6.426125,3,0,0.0,1.02746,1.02746
g0079,g0079.mp3,6.426125,3,1,3.17932,3.694603,0.515283
g0079,g0079.mp3,6.426125,3,2,4.508163,5.508707,1.000544
g0080,g0080.mp3,6.24325,3,0,0.0,1.027234,1.027234
g0080,g0080.mp3,6.24325,3,1,2.55746,3.058231,0.500771
g0080,g0080.mp3,6.24325,3,2,4.08195,5.082086,1.000136
g0081,g0081.mp3,7.10525,3,0,0.0,1.027211,1.027211
g0081,g0081.mp3,7.10525,3,1,3.086349,3.599796,0.513447
g0081,g0081.mp3,7.10525,3,2,4.775079,5.775714,1.000635
g0082,g0082.mp3,6.373875,3,0,0.0,1.027256,1.027256
g0082,g0082.mp3,6.373875,3,1,3.050136,3.55678,0.506644
g0082,g0082.mp3,6.373875,3,2,4.401247,5.401565,1.000317
g0083,g0083.mp3,6.9225,3,0,0.0,1.027256,1.027256
g0083,g0083.mp3,6.9225,3,1,3.1822,3.682993,0.500794
g0083,g0083.mp3,6.9225,3,2,4.752834,5.754014,1.001179
g0084,g0084.mp3,6.582875,3,0,0.0,1.027234,1.027234
g0084,g0084.mp3,6.582875,3,1,3.122744,3.622109,0.499365
g0084,g0084.mp3,6.582875,3,2,4.528798,5.529025,1.000227
g0085,g0085.mp3,6.844125,3,0,0.0,1.027234,1.027234
g0085,g0085.mp3,6.844125,3,1,3.285896,3.801451,0.515556
g0085,g0085.mp3,6.844125,3,2,4.707392,5.707574,1.000181
g0086,g0086.mp3,12.09475,6,0,0.0,1.027234,1.027234
g0086,g0086.mp3,12.09475,6,1,3.675147,4.176485,0.501338
g0086,g0086.mp3,12.09475,6,2,4.939637,5.939909,1.000272
g0086,g0086.mp3,12.09475,6,3,6.68263,7.180499,0.497868
g0086,g0086.mp3,12.09475,6,4,8.351474,9.351678,1.000204
g0086,g0086.mp3,12.09475,6,5,10.180136,11.180136,1.0
g0087,g0087.mp3,7.444875,3,0,0.0,1.027347,1.027347
g0087,g0087.mp3,7.444875,3,1,3.203991,3.714921,0.51093
g0087,g0087.mp3,7.444875,3,2,4.945488,5.945986,1.000499
g0088,g0088.mp3,6.844125,3,0,0.0,1.027302,1.027302
g0088,g0088.mp3,6.844125,3,1,2.906485,3.408662,0.502177
g0088,g0088.mp3,6.844125,3,2,4.544875,5.545079,1.000204
g0089,g0089.mp3,7.262,3,0,0.0,1.027234,1.027234
g0089,g0089.mp3,7.262,3,1,3.372948,3.880295,0.507347
g0089,g0089.mp3,7.262,3,2,4.967234,5.967256,1.000023
g0091,g0091.mp3,6.55675,3,0,0.0,1.027256,1.027256
g0091,g0091.mp3,6.55675,3,1,3.322993,3.822336,0.499342
g0091,g0091.mp3,6.55675,3,2,4.644785,5.645125,1.00034
g0092,g0092.mp3,6.478375,3,0,0.0,1.027211,1.027211
g0092,g0092.mp3,6.478375,3,1,3.370884,3.876009,0.505125
g0092,g0092.mp3,6.478375,3,2,4.608798,5.608798,1.0
g0093,g0093.mp3,6.66125,3,0,0.0,1.027234,1.027234
g0093,g0093.mp3,6.66125,3,1,3.432902,3.932562,0.49966
g0093,g0093.mp3,6.66125,3,2,4.723061,5.723605,1.000544
g0094,g0094.mp3,6.582875,3,0,0.0,1.027279,1.027279
g0094,g0094.mp3,6.582875,3,1,3.254603,3.754036,0.499433
g0094,g0094.mp3,6.582875,3,2,4.563537,5.565624,1.002086
g0095,g0095.mp3,6.635125,3,0,0.0,1.027483,1.027483
g0095,g0095.mp3,6.635125,3,1,3.419161,3.923265,0.504104
g0095,g0095.mp3,6.635125,3,2,4.710385,5.710385,1.0
g0096,g0096.mp3,6.948625,3,0,0.0,1.027234,1.027234
g0096,g0096.mp3,6.948625,3,1,3.320113,3.815102,0.494989
g0096,g0096.mp3,6.948625,3,2,4.807619,5.807642,1.000023
g0097,g0097.mp3,6.7135,3,0,0.0,1.027166,1.027166
g0097,g0097.mp3,6.7135,3,1,3.296689,3.806349,0.50966
g0097,g0097.mp3,6.7135,3,2,4.669728,5.669773,1.000045
g0098,g0098.mp3,7.601625,3,0,0.0,1.027211,1.027211
g0098,g0098.mp3,7.601625,3,1,3.486803,3.992245,0.505442
g0098,g0098.mp3,7.601625,3,2,5.238639,6.238707,1.000068
g0099,g0099.mp3,6.896375,3,0,0.0,1.027234,1.027234
g0099,g0099.mp3,6.896375,3,1,3.332336,3.836961,0.504626
g0099,g0099.mp3,6.896375,3,2,4.795873,5.796032,1.000159
g0100,g0100.mp3,8.124,3,0,0.0724943,1.108821,1.036327
g0100,g0100.mp3,8.124,3,1,3.456803,4.047914,0.591111
g0100,g0100.mp3,8.124,3,2,5.099615,6.077642,0.978027
g0101,g0101.mp3,7.8105,3,0,0.0,1.065442,1.065442
g0101,g0101.mp3,7.8105,3,1,3.425125,3.957143,0.532018
g0101,g0101.mp3,7.8105,3,2,4.848889,5.893605,1.044717
g0102,g0102.mp3,7.96725,4,0,0.0,1.043923,1.043923
g0102,g0102.mp3,7.96725,4,1,2.292109,2.49907,0.206961
g0102,g0102.mp3,7.96725,4,2,3.338277,3.88356,0.545283
g0102,g0102.mp3,7.96725,4,3,4.871383,5.902245,1.030862
g0103,g0103.mp3,6.7395,3,0,0.0,1.062041,1.062041
g0103,g0103.mp3,6.7395,3,1,3.241156,3.806145,0.564989
g0103,g0103.mp3,6.7395,3,2,4.215692,5.241066,1.025374
g0104,g0104.mp3,6.844,3,0,0.0,1.032313,1.032313
g0104,g0104.mp3,6.844,3,1,3.181791,3.788662,0.606871
g0104,g0104.mp3,6.844,3,2,4.282948,5.29458,1.011633
g0105,g0105.mp3,7.41875,3,0,0.0,1.042109,1.042109
g0105,g0105.mp3,7.41875,3,1,3.104943,3.634671,0.529728
g0105,g0105.mp3,7.41875,3,2,4.507052,5.548005,1.040952
g0106,g0106.mp3,7.288125,3,0,0.0,1.072608,1.072608
g0106,g0106.mp3,7.288125,3,1,3.174807,3.754376,0.579569
g0106,g0106.mp3,7.288125,3,2,4.480635,5.541134,1.060499
g0107,g0107.mp3,7.1575,3,0,0.0,1.056395,1.056395
g0107,g0107.mp3,7.1575,3,1,3.341497,3.863855,0.522358
g0107,g0107.mp3,7.1575,3,2,4.456417,5.504626,1.048209
g0108,g0108.mp3,7.444875,3,0,0.0,1.031723,1.031723
g0108,g0108.mp3,7.444875,3,1,3.192132,3.748957,0.556825
g0108,g0108.mp3,7.444875,3,2,4.560454,5.595034,1.03458
g0109,g0109.mp3,7.079125,4,0,0.0,1.136054,1.136054
g0109,g0109.mp3,7.079125,4,1,2.231293,2.429138,0.197846
g0109,g0109.mp3,7.079125,4,2,3.363537,3.925329,0.561791
g0109,g0109.mp3,7.079125,4,3,4.516939,5.533197,1.016259
g0110,g0110.mp3,7.653875,3,0,0.0,1.04932,1.04932
g0110,g0110.mp3,7.653875,3,1,3.41424,3.946349,0.532109
g0110,g0110.mp3,7.653875,3,2,4.769025,5.778186,1.009161
g0111,g0111.mp3,7.497125,3,0,0.0,1.036349,1.036349
g0111,g0111.mp3,7.497125,3,1,2.935669,3.508866,0.573197
g0111,g0111.mp3,7.497125,3,2,4.482562,5.530091,1.047528
g0112,g0112.mp3,7.601625,4,0,0.0,1.036236,1.036236
g0112,g0112.mp3,7.601625,4,1,2.260907,2.397029,0.136122
g0112,g0112.mp3,7.601625,4,2,3.381361,3.92034,0.53898
g0112,g0112.mp3,7.601625,4,3,4.7161,5.754127,1.038027
g0113,g0113.mp3,7.86275,3,0,0.0,1.055533,1.055533
g0113,g0113.mp3,7.86275,3,1,3.516508,4.071043,0.554535
g0113,g0113.mp3,7.86275,3,2,4.935646,5.978934,1.043288
g0114,g0114.mp3,7.601625,3,0,0.0,1.049932,1.049932
g0114,g0114.mp3,7.601625,3,1,3.516689,4.113129,0.59644
g0114,g0114.mp3,7.601625,3,2,4.840476,5.863129,1.022653
g0115,g0115.mp3,7.784375,3,0,0.0,1.067302,1.067302
g0115,g0115.mp3,7.784375,3,1,3.25,3.839297,0.589297
g0115,g0115.mp3,7.784375,3,2,4.736077,5.783605,1.047528
g0116,g0116.mp3,7.183625,3,0,0.0,1.054399,1.054399
g0116,g0116.mp3,7.183625,3,1,3.345306,3.889184,0.543878
g0116,g0116.mp3,7.183625,3,2,4.508005,5.532268,1.024263
g0117,g0117.mp3,8.254625,3,0,0.0,1.061383,1.061383
g0117,g0117.mp3,8.254625,3,1,3.512925,4.065397,0.552472
g0117,g0117.mp3,8.254625,3,2,5.100159,6.150862,1.050703
g0118,g0118.mp3,7.262,3,0,0.0,1.067596,1.067596
g0118,g0118.mp3,7.262,3,1,3.299909,3.871678,0.571769
g0118,g0118.mp3,7.262,3,2,4.523288,5.5878,1.064512
g0119,g0119.mp3,7.732125,3,0,0.0,1.05542,1.05542
g0119,g0119.mp3,7.732125,3,1,3.380091,3.921542,0.541451
g0119,g0119.mp3,7.732125,3,2,4.800113,5.829955,1.029841
g0120,g0120.mp3,7.392625,3,0,0.0,1.109796,1.109796
g0120,g0120.mp3,7.392625,3,1,3.201678,3.751315,0.549637
g0120,g0120.mp3,7.392625,3,2,4.48102,5.54254,1.061519
g0121,g0121.mp3,7.836625,3,0,0.0,1.029002,1.029002
g0121,g0121.mp3,7.836625,3,1,3.483379,4.058435,0.575057
g0121,g0121.mp3,7.836625,3,2,4.901429,5.934853,1.033424
g0122,g0122.mp3,7.96725,4,0,0.0,1.064807,1.064807
g0122,g0122.mp3,7.96725,4,1,2.271814,2.457415,0.185601
g0122,g0122.mp3,7.96725,4,2,3.672041,4.22034,0.548299
g0122,g0122.mp3,7.96725,4,3,5.039887,6.08542,1.045533
g0123,g0123.mp3,8.202375,3,0,0.0,1.135805,1.135805
g0123,g0123.mp3,8.202375,3,1,3.587687,4.220408,0.632721
g0123,g0123.mp3,8.202375,3,2,5.159932,6.198821,1.038889
g0124,g0124.mp3,8.28075,3,0,0.0,1.130204,1.130204
g0124,g0124.mp3,8.28075,3,1,3.485669,4.075125,0.589456
g0124,g0124.mp3,8.28075,3,2,5.121746,6.173311,1.051565
g0125,g0125.mp3,7.5755,3,0,0.0,1.039955,1.039955
g0125,g0125.mp3,7.5755,3,1,3.183946,3.753968,0.570023
g0125,g0125.mp3,7.5755,3,2,4.579478,5.631701,1.052222
g0126,g0126.mp3,7.601625,3,0,0.0,1.055215,1.055215
g0126,g0126.mp3,7.601625,3,1,3.42449,4.003991,0.579501
g0126,g0126.mp3,7.601625,3,2,4.779252,5.797302,1.01805
g0127,g0127.mp3,7.601625,4,0,0.0,1.070454,1.070454
g0127,g0127.mp3,7.601625,4,1,2.260522,2.403039,0.142517
g0127,g0127.mp3,7.601625,4,2,3.509796,4.08737,0.577574
g0127,g0127.mp3,7.601625,4,3,4.808322,5.838798,1.030476
g0128,g0128.mp3,7.706,3,0,0.0,1.072313,1.072313
g0128,g0128.mp3,7.706,3,1,3.276984,3.842132,0.565147
